balance_type,energy_source,country,year,value_gwh
Imports,Total,Malta,2006,19642.667
Imports,Total,Malta,2007,20934.667
Imports,Total,Malta,2008,21953.833
Imports,Total,Malta,2009,23665.556
Imports,Total,Malta,2010,27693.333
Imports,Total,Malta,2011,26789.246
Imports,Total,Malta,2012,25535.316
Imports,Total,Malta,2013,26803.934
Imports,Total,Malta,2014,26358.211
Imports,Total,Malta,2015,32139.032
Imports,Total,Malta,2016,32281.286
Imports,Total,Malta,2017,37250.037
Imports,Total,Malta,2018,38747.587
Imports,Total,Malta,2019,40188.306
Imports,Total,Malta,2020,35693.498
Imports,Total,Malta,2021,32171.549
Imports,Total,Malta,2022,35440.957
Imports,Total,Malta,2023,37287.199
Imports,Total,Malta,2024,35534.598
Imports,Total,Netherlands,2005,1778278.746
Imports,Total,Netherlands,2006,1864848.638
Imports,Total,Netherlands,2007,1817809.341
Imports,Total,Netherlands,2008,1869341.325
Imports,Total,Netherlands,2009,1923969.39
Imports,Total,Netherlands,2010,2034798.303
Imports,Total,Netherlands,2011,1993139.983
Imports,Total,Netherlands,2012,2106494.403
Imports,Total,Netherlands,2013,2081455.229
Imports,Total,Netherlands,2014,2067266.873
Imports,Total,Netherlands,2015,2285636.97
Imports,Total,Netherlands,2016,2319342.665
Imports,Total,Netherlands,2017,2096697.511
Imports,Total,Netherlands,2018,2127593.688
Imports,Total,Netherlands,2019,2124212.495
Imports,Total,Netherlands,2020,1924421.29
Imports,Total,Netherlands,2021,2038555.704
Imports,Total,Netherlands,2022,2177838.903
Imports,Total,Netherlands,2023,2078942.694
Imports,Total,Netherlands,2024,2006593.967
Imports,Total,Poland,2005,419967.977
Imports,Total,Poland,2006,464697.823
Imports,Total,Poland,2007,489291.173
Imports,Total,Poland,2008,519144.561
Imports,Total,Poland,2009,500506.613
Imports,Total,Poland,2010,551058.134
Imports,Total,Poland,2011,580549.556
Imports,Total,Poland,2012,550777.817
Imports,Total,Poland,2013,534264.114
Imports,Total,Poland,2014,552227.437
Imports,Total,Poland,2015,578104.393
Imports,Total,Poland,2016,603286.877
Imports,Total,Poland,2017,673165.936
Imports,Total,Poland,2018,746125.873
Imports,Total,Poland,2019,736493.594
Imports,Total,Poland,2020,680262.301
Imports,Total,Poland,2021,694755.272
Imports,Total,Poland,2022,747781.307
Imports,Total,Poland,2023,736506.439
Imports,Total,Poland,2024,695891.846
Imports,Total,Portugal,2005,319440.62
Imports,Total,Portugal,2006,304569.478
Imports,Total,Portugal,2007,284812.194
Imports,Total,Portugal,2008,285246.489
Imports,Total,Portugal,2009,272901.516
Imports,Total,Portugal,2010,256757.076
Imports,Total,Portugal,2011,260175.608
Imports,Total,Portugal,2012,261743.425
Imports,Total,Portugal,2013,271547.256
Imports,Total,Portugal,2014,257010.66
Imports,Total,Portugal,2015,305272.329
Imports,Total,Portugal,2016,296591.039
Imports,Total,Portugal,2017,323993.004
Imports,Total,Portugal,2018,293615.76
Imports,Total,Portugal,2019,279962.299
Imports,Total,Portugal,2020,240451.824
Imports,Total,Portugal,2021,240609.578
Imports,Total,Portugal,2022,252555.47
Imports,Total,Portugal,2023,230829.95
Imports,Total,Portugal,2024,233739.796
Imports,Total,Romania,2005,198039.876
Imports,Total,Romania,2006,204268.779
Imports,Total,Romania,2007,202000.69
Imports,Total,Romania,2008,191886.909
Imports,Total,Romania,2009,133421.974
Imports,Total,Romania,2010,133101.393
Imports,Total,Romania,2011,138231.59
Imports,Total,Romania,2012,138414.39
Imports,Total,Romania,2013,120900.972
Imports,Total,Romania,2014,129007.291
Imports,Total,Romania,2015,132758.106
Imports,Total,Romania,2016,153512.436
Imports,Total,Romania,2017,160172.429
Imports,Total,Romania,2018,166182.636
Imports,Total,Romania,2019,186510.23
Imports,Total,Romania,2020,164904.27
Imports,Total,Romania,2021,187846.162
Imports,Total,Romania,2022,194892.387
Imports,Total,Romania,2023,184695.086
Imports,Total,Romania,2024,195913.206
Imports,Total,Sweden,2005,382474.183
Imports,Total,Sweden,2006,375810.919
Imports,Total,Sweden,2007,362310.012
Imports,Total,Sweden,2008,391885.023
Imports,Total,Sweden,2009,361571.251
Imports,Total,Sweden,2010,394855.937
Imports,Total,Sweden,2011,378888.771
Imports,Total,Sweden,2012,375775.426
Imports,Total,Sweden,2013,338146.7
Imports,Total,Sweden,2014,373352.48
Imports,Total,Sweden,2015,384956.853
Imports,Total,Sweden,2016,426006.943
Imports,Total,Sweden,2017,410269.33
Imports,Total,Sweden,2018,414970.054
Imports,Total,Sweden,2019,358548.784
Imports,Total,Sweden,2020,374596.092
Imports,Total,Sweden,2021,361811.923
Imports,Total,Sweden,2022,374021.528
Imports,Total,Sweden,2023,361270.384
Imports,Total,Sweden,2024,369774.307
Imports,Total,Slovenia,2005,57159.258
Imports,Total,Slovenia,2006,57333.074
Imports,Total,Slovenia,2007,56193.395
Imports,Total,Slovenia,2008,64687.75
Imports,Total,Slovenia,2009,56858.473
Imports,Total,Slovenia,2010,60421.166
Imports,Total,Slovenia,2011,57758.805
Imports,Total,Slovenia,2012,60420.758
Imports,Total,Slovenia,2013,57730.635
Imports,Total,Slovenia,2014,61298.85
Imports,Total,Slovenia,2015,67045.466
Imports,Total,Slovenia,2016,72607.515
Imports,Total,Slovenia,2017,75973.108
Imports,Total,Slovenia,2018,76633.083
Imports,Total,Slovenia,2019,78655.416
Imports,Total,Slovenia,2020,66037.64
Imports,Total,Slovenia,2021,65055.818
Imports,Total,Slovenia,2022,76055.971
Imports,Total,Slovenia,2023,73324.645
Imports,Total,Slovenia,2024,76110.817
Imports,Total,Slovakia,2005,203096.46
Imports,Total,Slovakia,2006,201469.897
Imports,Total,Slovakia,2007,205846.334
Imports,Total,Slovakia,2008,196943.773
Imports,Total,Slovakia,2009,186519.602
Imports,Total,Slovakia,2010,183097.908
Imports,Total,Slovakia,2011,190759.174
Imports,Total,Slovakia,2012,174390.603
Imports,Total,Slovakia,2013,179659.543
Imports,Total,Slovakia,2014,170559.257
Imports,Total,Slovakia,2015,179974.04
Imports,Total,Slovakia,2016,176295.178
Imports,Total,Slovakia,2017,191090.482
Imports,Total,Slovakia,2018,178607.152
Imports,Total,Slovakia,2019,191809.981
Imports,Total,Slovakia,2020,164950.862
Imports,Total,Slovakia,2021,177769.126
Imports,Total,Slovakia,2022,190064.109
Imports,Total,Slovakia,2023,171164.265
Imports,Total,Slovakia,2024,155409.516
