balance_type,energy_source,country,year,value_gwh
Gross available energy,Hydro,Greece,2017,3962.547
Gross available energy,Hydro,Greece,2018,5743.448
Gross available energy,Hydro,Greece,2019,3999.598
Gross available energy,Hydro,Greece,2020,3343.687
Gross available energy,Hydro,Greece,2021,5903.439
Gross available energy,Hydro,Greece,2022,3855.192
Gross available energy,Hydro,Greece,2023,3815.328
Gross available energy,Hydro,Greece,2024,3581.68
Gross available energy,Hydro,Spain,2005,18393.0
Gross available energy,Hydro,Spain,2006,25959.0
Gross available energy,Hydro,Spain,2007,27309.0
Gross available energy,Hydro,Spain,2008,23364.0
Gross available energy,Hydro,Spain,2009,26411.0
Gross available energy,Hydro,Spain,2010,42304.0
Gross available energy,Hydro,Spain,2011,30596.0
Gross available energy,Hydro,Spain,2012,20545.0
Gross available energy,Hydro,Spain,2013,36865.017
Gross available energy,Hydro,Spain,2014,39168.487
Gross available energy,Hydro,Spain,2015,28140.0
Gross available energy,Hydro,Spain,2016,36395.357
Gross available energy,Hydro,Spain,2017,18322.0
Gross available energy,Hydro,Spain,2018,34334.0
Gross available energy,Hydro,Spain,2019,24646.0
Gross available energy,Hydro,Spain,2020,30507.0
Gross available energy,Hydro,Spain,2021,29626.0
Gross available energy,Hydro,Spain,2022,17590.0
Gross available energy,Hydro,Spain,2023,24996.0
Gross available energy,Hydro,Spain,2024,34414.726
Gross available energy,Hydro,Finland,2005,13784.0
Gross available energy,Hydro,Finland,2006,11493.691
Gross available energy,Hydro,Finland,2007,14177.206
Gross available energy,Hydro,Finland,2008,17112.132
Gross available energy,Hydro,Finland,2009,12686.03
Gross available energy,Hydro,Finland,2010,12921.994
Gross available energy,Hydro,Finland,2011,12445.039
Gross available energy,Hydro,Finland,2012,16859.128
Gross available energy,Hydro,Finland,2013,12838.601
Gross available energy,Hydro,Finland,2014,13397.044
Gross available energy,Hydro,Finland,2015,16768.698
Gross available energy,Hydro,Finland,2016,15799.127
Gross available energy,Hydro,Finland,2017,14771.469
Gross available energy,Hydro,Finland,2018,13301.104
Gross available energy,Hydro,Finland,2019,12420.475
Gross available energy,Hydro,Finland,2020,15883.341
Gross available energy,Hydro,Finland,2021,15791.129
Gross available energy,Hydro,Finland,2022,13491.76
Gross available energy,Hydro,Finland,2023,15200.385
Gross available energy,Hydro,Finland,2024,14299.241
Gross available energy,Hydro,France,2005,50139.149
Gross available energy,Hydro,France,2006,54877.946
Gross available energy,Hydro,France,2007,55989.95
Gross available energy,Hydro,France,2008,62158.522
Gross available energy,Hydro,France,2009,55494.548
Gross available energy,Hydro,France,2010,61202.19
Gross available energy,Hydro,France,2011,45743.862
Gross available energy,Hydro,France,2012,59830.634
Gross available energy,Hydro,France,2013,71920.432
Gross available energy,Hydro,France,2014,63772.627
Gross available energy,Hydro,France,2015,55556.272
Gross available energy,Hydro,France,2016,60839.21
Gross available energy,Hydro,France,2017,50001.257
Gross available energy,Hydro,France,2018,65111.426
Gross available energy,Hydro,France,2019,56913.549
Gross available energy,Hydro,France,2020,62523.508
Gross available energy,Hydro,France,2021,59537.246
Gross available energy,Hydro,France,2022,45555.248
Gross available energy,Hydro,France,2023,55895.181
Gross available energy,Hydro,France,2024,71115.895
Gross available energy,Hydro,Croatia,2005,7035.5
Gross available energy,Hydro,Croatia,2006,6617.0
Gross available energy,Hydro,Croatia,2007,4699.8
Gross available energy,Hydro,Croatia,2008,5780.0
Gross available energy,Hydro,Croatia,2009,7408.401
Gross available energy,Hydro,Croatia,2010,9126.203
Gross available energy,Hydro,Croatia,2011,5031.887
Gross available energy,Hydro,Croatia,2012,4836.9
Gross available energy,Hydro,Croatia,2013,8621.7
Gross available energy,Hydro,Croatia,2014,9006.12
Gross available energy,Hydro,Croatia,2015,6390.636
Gross available energy,Hydro,Croatia,2016,6852.099
Gross available energy,Hydro,Croatia,2017,5307.4
Gross available energy,Hydro,Croatia,2018,7700.9
Gross available energy,Hydro,Croatia,2019,5826.1
Gross available energy,Hydro,Croatia,2020,5662.4
Gross available energy,Hydro,Croatia,2021,7127.7
Gross available energy,Hydro,Croatia,2022,5459.7
Gross available energy,Hydro,Croatia,2023,8160.5
Gross available energy,Hydro,Croatia,2024,6727.0
Gross available energy,Hydro,Hungary,2005,202.153
Gross available energy,Hydro,Hungary,2006,185.746
Gross available energy,Hydro,Hungary,2007,209.993
Gross available energy,Hydro,Hungary,2008,212.951
Gross available energy,Hydro,Hungary,2009,228.285
Gross available energy,Hydro,Hungary,2010,188.384
Gross available energy,Hydro,Hungary,2011,222.03
Gross available energy,Hydro,Hungary,2012,212.939
Gross available energy,Hydro,Hungary,2013,213.125
Gross available energy,Hydro,Hungary,2014,301.477
Gross available energy,Hydro,Hungary,2015,233.711
Gross available energy,Hydro,Hungary,2016,259.315
Gross available energy,Hydro,Hungary,2017,220.0
Gross available energy,Hydro,Hungary,2018,222.0
Gross available energy,Hydro,Hungary,2019,219.0
Gross available energy,Hydro,Hungary,2020,244.0
Gross available energy,Hydro,Hungary,2021,212.0
Gross available energy,Hydro,Hungary,2022,178.0
Gross available energy,Hydro,Hungary,2023,222.0
Gross available energy,Hydro,Hungary,2024,231.0
Gross available energy,Hydro,Ireland,2005,631.26
Gross available energy,Hydro,Ireland,2006,724.273
Gross available energy,Hydro,Ireland,2007,666.576
Gross available energy,Hydro,Ireland,2008,968.323
Gross available energy,Hydro,Ireland,2009,901.734
Gross available energy,Hydro,Ireland,2010,599.231
Gross available energy,Hydro,Ireland,2011,706.687
Gross available energy,Hydro,Ireland,2012,802.349
Gross available energy,Hydro,Ireland,2013,599.497
Gross available energy,Hydro,Ireland,2014,708.654
Gross available energy,Hydro,Ireland,2015,806.49
Gross available energy,Hydro,Ireland,2016,681.025
Gross available energy,Hydro,Ireland,2017,691.603
Gross available energy,Hydro,Ireland,2018,694.09
Gross available energy,Hydro,Ireland,2019,886.584
Gross available energy,Hydro,Ireland,2020,932.655
Gross available energy,Hydro,Ireland,2021,749.42
Gross available energy,Hydro,Ireland,2022,701.202
Gross available energy,Hydro,Ireland,2023,942.751
Gross available energy,Hydro,Ireland,2024,766.112
Gross available energy,Hydro,Italy,2005,36066.733
Gross available energy,Hydro,Italy,2006,36994.311
Gross available energy,Hydro,Italy,2007,32815.227
Gross available energy,Hydro,Italy,2008,41622.96
Gross available energy,Hydro,Italy,2009,49137.482
Gross available energy,Hydro,Italy,2010,51116.764
Gross available energy,Hydro,Italy,2011,45822.721
Gross available energy,Hydro,Italy,2012,41874.893
Gross available energy,Hydro,Italy,2013,52773.395
Gross available energy,Hydro,Italy,2014,58545.441
Gross available energy,Hydro,Italy,2015,45537.324
Gross available energy,Hydro,Italy,2016,42431.756
Gross available energy,Hydro,Italy,2017,36198.71
Gross available energy,Hydro,Italy,2018,48786.414
Gross available energy,Hydro,Italy,2019,46318.533
Gross available energy,Hydro,Italy,2020,47551.784
Gross available energy,Hydro,Italy,2021,45388.164
Gross available energy,Hydro,Italy,2022,28397.575
Gross available energy,Hydro,Italy,2023,40517.259
Gross available energy,Hydro,Italy,2024,53130.8
Gross available energy,Hydro,Lithuania,2005,451.0
Gross available energy,Hydro,Lithuania,2006,397.0
Gross available energy,Hydro,Lithuania,2007,421.0
Gross available energy,Hydro,Lithuania,2008,402.0
Gross available energy,Hydro,Lithuania,2009,424.0
Gross available energy,Hydro,Lithuania,2010,540.0
Gross available energy,Hydro,Lithuania,2011,480.0
Gross available energy,Hydro,Lithuania,2012,423.0
Gross available energy,Hydro,Lithuania,2013,521.0
Gross available energy,Hydro,Lithuania,2014,399.0
Gross available energy,Hydro,Lithuania,2015,349.0
Gross available energy,Hydro,Lithuania,2016,454.0
Gross available energy,Hydro,Lithuania,2017,602.4
Gross available energy,Hydro,Lithuania,2018,431.0
Gross available energy,Hydro,Lithuania,2019,345.4
Gross available energy,Hydro,Lithuania,2020,300.6
Gross available energy,Hydro,Lithuania,2021,383.7
Gross available energy,Hydro,Lithuania,2022,464.4
Gross available energy,Hydro,Lithuania,2023,450.2
Gross available energy,Hydro,Lithuania,2024,436.5
Gross available energy,Hydro,Luxembourg,2005,92.939
Gross available energy,Hydro,Luxembourg,2006,111.312
Gross available energy,Hydro,Luxembourg,2007,116.702
Gross available energy,Hydro,Luxembourg,2008,132.114
Gross available energy,Hydro,Luxembourg,2009,105.839
Gross available energy,Hydro,Luxembourg,2010,107.661
Gross available energy,Hydro,Luxembourg,2011,63.0
Gross available energy,Hydro,Luxembourg,2012,98.302
Gross available energy,Hydro,Luxembourg,2013,119.195
Gross available energy,Hydro,Luxembourg,2014,107.788
Gross available energy,Hydro,Luxembourg,2015,99.253
Gross available energy,Hydro,Luxembourg,2016,115.411
Gross available energy,Hydro,Luxembourg,2017,85.649
Gross available energy,Hydro,Luxembourg,2018,92.778
Gross available energy,Hydro,Luxembourg,2019,106.915
Gross available energy,Hydro,Luxembourg,2020,91.602
Gross available energy,Hydro,Luxembourg,2021,106.812
Gross available energy,Hydro,Luxembourg,2022,64.091
Gross available energy,Hydro,Luxembourg,2023,89.616
Gross available energy,Hydro,Luxembourg,2024,105.181
Gross available energy,Hydro,Latvia,2005,3325.289
Gross available energy,Hydro,Latvia,2006,2698.324
Gross available energy,Hydro,Latvia,2007,2733.395
Gross available energy,Hydro,Latvia,2008,3109.038
Gross available energy,Hydro,Latvia,2009,3457.102
Gross available energy,Hydro,Latvia,2010,3520.506
Gross available energy,Hydro,Latvia,2011,2886.968
Gross available energy,Hydro,Latvia,2012,3706.957
Gross available energy,Hydro,Latvia,2013,2912.008
Gross available energy,Hydro,Latvia,2014,1993.639
Gross available energy,Hydro,Latvia,2015,1860.355
Gross available energy,Hydro,Latvia,2016,2529.521
Gross available energy,Hydro,Latvia,2017,4380.62
Gross available energy,Hydro,Latvia,2018,2431.569
Gross available energy,Hydro,Latvia,2019,2107.554
Gross available energy,Hydro,Latvia,2020,2603.042
Gross available energy,Hydro,Latvia,2021,2707.796
Gross available energy,Hydro,Latvia,2022,2749.823
Gross available energy,Hydro,Latvia,2023,3794.456
Gross available energy,Hydro,Latvia,2024,3208.793
Gross available energy,Hydro,Malta,2005,0.0
Gross available energy,Hydro,Malta,2006,0.0
Gross available energy,Hydro,Malta,2007,0.0
Gross available energy,Hydro,Malta,2008,0.0
Gross available energy,Hydro,Malta,2009,0.0
Gross available energy,Hydro,Malta,2010,0.0
Gross available energy,Hydro,Malta,2011,0.0
Gross available energy,Hydro,Malta,2012,0.0
Gross available energy,Hydro,Malta,2013,0.0
Gross available energy,Hydro,Malta,2014,0.0
Gross available energy,Hydro,Malta,2015,0.0
Gross available energy,Hydro,Malta,2016,0.0
Gross available energy,Hydro,Malta,2017,0.0
Gross available energy,Hydro,Malta,2018,0.0
Gross available energy,Hydro,Malta,2019,0.0
Gross available energy,Hydro,Malta,2020,0.0
Gross available energy,Hydro,Malta,2021,0.0
Gross available energy,Hydro,Malta,2022,0.0
Gross available energy,Hydro,Malta,2023,0.0
Gross available energy,Hydro,Malta,2024,0.0
Gross available energy,Hydro,Netherlands,2005,88.0
Gross available energy,Hydro,Netherlands,2006,106.0
Gross available energy,Hydro,Netherlands,2007,107.0
Gross available energy,Hydro,Netherlands,2008,102.0
Gross available energy,Hydro,Netherlands,2009,98.0
Gross available energy,Hydro,Netherlands,2010,105.0
Gross available energy,Hydro,Netherlands,2011,57.0
Gross available energy,Hydro,Netherlands,2012,104.388
Gross available energy,Hydro,Netherlands,2013,114.312
Gross available energy,Hydro,Netherlands,2014,112.2
Gross available energy,Hydro,Netherlands,2015,92.7
Gross available energy,Hydro,Netherlands,2016,100.079
Gross available energy,Hydro,Netherlands,2017,60.757
Gross available energy,Hydro,Netherlands,2018,72.348
Gross available energy,Hydro,Netherlands,2019,74.182
Gross available energy,Hydro,Netherlands,2020,46.066
Gross available energy,Hydro,Netherlands,2021,88.24
Gross available energy,Hydro,Netherlands,2022,49.998
Gross available energy,Hydro,Netherlands,2023,69.369
Gross available energy,Hydro,Netherlands,2024,85.391
Gross available energy,Hydro,Poland,2005,2200.885
Gross available energy,Hydro,Poland,2006,2042.085
Gross available energy,Hydro,Poland,2007,2352.138
Gross available energy,Hydro,Poland,2008,2152.16
Gross available energy,Hydro,Poland,2009,2375.131
Gross available energy,Hydro,Poland,2010,2919.942
Gross available energy,Hydro,Poland,2011,2331.379
Gross available energy,Hydro,Poland,2012,2036.754
Gross available energy,Hydro,Poland,2013,2438.873
Gross available energy,Hydro,Poland,2014,2182.45
Gross available energy,Hydro,Poland,2015,1832.196
Gross available energy,Hydro,Poland,2016,2139.446
Gross available energy,Hydro,Poland,2017,2559.581
Gross available energy,Hydro,Poland,2018,1969.997
Gross available energy,Hydro,Poland,2019,1958.416
Gross available energy,Hydro,Poland,2020,2118.337
Gross available energy,Hydro,Poland,2021,2339.182
Gross available energy,Hydro,Poland,2022,1968.187
Gross available energy,Hydro,Poland,2023,2409.511
Gross available energy,Hydro,Poland,2024,2114.529
Gross available energy,Hydro,Portugal,2005,4730.663
Gross available energy,Hydro,Portugal,2006,11002.179
Gross available energy,Hydro,Portugal,2007,10091.972
Gross available energy,Hydro,Portugal,2008,6799.047
Gross available energy,Hydro,Portugal,2009,8284.267
Gross available energy,Hydro,Portugal,2010,16147.897
Gross available energy,Hydro,Portugal,2011,11539.213
Gross available energy,Hydro,Portugal,2012,5622.715
Gross available energy,Hydro,Portugal,2013,13730.418
Gross available energy,Hydro,Portugal,2014,15568.913
Gross available energy,Hydro,Portugal,2015,8660.506
Gross available energy,Hydro,Portugal,2016,15723.323
Gross available energy,Hydro,Portugal,2017,5896.883
Gross available energy,Hydro,Portugal,2018,12393.349
Gross available energy,Hydro,Portugal,2019,8817.714
Gross available energy,Hydro,Portugal,2020,12082.581
Gross available energy,Hydro,Portugal,2021,11907.543
Gross available energy,Hydro,Portugal,2022,6536.022
Gross available energy,Hydro,Portugal,2023,12039.301
Gross available energy,Hydro,Portugal,2024,14892.597
Gross available energy,Hydro,Romania,2005,20206.853
Gross available energy,Hydro,Romania,2006,18355.343
Gross available energy,Hydro,Romania,2007,15965.963
Gross available energy,Hydro,Romania,2008,17195.75
Gross available energy,Hydro,Romania,2009,15533.516
Gross available energy,Hydro,Romania,2010,19882.884
Gross available energy,Hydro,Romania,2011,14727.658
Gross available energy,Hydro,Romania,2012,12066.294
Gross available energy,Hydro,Romania,2013,14956.214
Gross available energy,Hydro,Romania,2014,18804.575
Gross available energy,Hydro,Romania,2015,16632.077
Gross available energy,Hydro,Romania,2016,18028.207
Gross available energy,Hydro,Romania,2017,14494.457
Gross available energy,Hydro,Romania,2018,17664.206
Gross available energy,Hydro,Romania,2019,15580.622
Gross available energy,Hydro,Romania,2020,15381.243
Gross available energy,Hydro,Romania,2021,17411.941
Gross available energy,Hydro,Romania,2022,13976.673
Gross available energy,Hydro,Romania,2023,18137.022
Gross available energy,Hydro,Romania,2024,14192.604
Gross available energy,Hydro,Sweden,2005,72803.0
Gross available energy,Hydro,Sweden,2006,61722.206
Gross available energy,Hydro,Sweden,2007,66158.923
Gross available energy,Hydro,Sweden,2008,69069.322
Gross available energy,Hydro,Sweden,2009,65851.684
Gross available energy,Hydro,Sweden,2010,66397.788
Gross available energy,Hydro,Sweden,2011,66434.0
Gross available energy,Hydro,Sweden,2012,78932.0
Gross available energy,Hydro,Sweden,2013,61360.863
Gross available energy,Hydro,Sweden,2014,63762.967
Gross available energy,Hydro,Sweden,2015,75312.482
Gross available energy,Hydro,Sweden,2016,62017.56
Gross available energy,Hydro,Sweden,2017,65143.0
Gross available energy,Hydro,Sweden,2018,62210.0
Gross available energy,Hydro,Sweden,2019,65371.0
Gross available energy,Hydro,Sweden,2020,72389.0
Gross available energy,Hydro,Sweden,2021,73885.0
Gross available energy,Hydro,Sweden,2022,69871.0
Gross available energy,Hydro,Sweden,2023,66187.0
Gross available energy,Hydro,Sweden,2024,64615.0
Gross available energy,Hydro,Slovenia,2005,3460.965
Gross available energy,Hydro,Slovenia,2006,3590.917
Gross available energy,Hydro,Slovenia,2007,3265.976
Gross available energy,Hydro,Slovenia,2008,4017.863
Gross available energy,Hydro,Slovenia,2009,4714.589
Gross available energy,Hydro,Slovenia,2010,4517.955
Gross available energy,Hydro,Slovenia,2011,3561.916
Gross available energy,Hydro,Slovenia,2012,3898.866
Gross available energy,Hydro,Slovenia,2013,4629.432
Gross available energy,Hydro,Slovenia,2014,6091.554
Gross available energy,Hydro,Slovenia,2015,3807.104
Gross available energy,Hydro,Slovenia,2016,4503.277
Gross available energy,Hydro,Slovenia,2017,3868.344
Gross available energy,Hydro,Slovenia,2018,4704.32
Gross available energy,Hydro,Slovenia,2019,4479.396
Gross available energy,Hydro,Slovenia,2020,4934.06
Gross available energy,Hydro,Slovenia,2021,4712.511
Gross available energy,Hydro,Slovenia,2022,3148.507
Gross available energy,Hydro,Slovenia,2023,5020.766
Gross available energy,Hydro,Slovenia,2024,5335.883
Gross available energy,Hydro,Slovakia,2005,4638.0
Gross available energy,Hydro,Slovakia,2006,4399.0
Gross available energy,Hydro,Slovakia,2007,4451.0
Gross available energy,Hydro,Slovakia,2008,4039.332
Gross available energy,Hydro,Slovakia,2009,4367.561
Gross available energy,Hydro,Slovakia,2010,5255.0
Gross available energy,Hydro,Slovakia,2011,3778.187
Gross available energy,Hydro,Slovakia,2012,4103.0
Gross available energy,Hydro,Slovakia,2013,4848.0
Gross available energy,Hydro,Slovakia,2014,4209.0
Gross available energy,Hydro,Slovakia,2015,3866.0
Gross available energy,Hydro,Slovakia,2016,4359.0
Gross available energy,Hydro,Slovakia,2017,4324.0
Gross available energy,Hydro,Slovakia,2018,3590.0
Gross available energy,Hydro,Slovakia,2019,4356.0
Gross available energy,Hydro,Slovakia,2020,4517.0
Gross available energy,Hydro,Slovakia,2021,4258.0
Gross available energy,Hydro,Slovakia,2022,3678.0
Gross available energy,Hydro,Slovakia,2023,4686.0
Gross available energy,Hydro,Slovakia,2024,4826.0
Gross available energy,Wind,Austria,2005,1331.277
Gross available energy,Wind,Austria,2006,1752.793
Gross available energy,Wind,Austria,2007,2037.185
Gross available energy,Wind,Austria,2008,2011.257
Gross available energy,Wind,Austria,2009,1954.04
Gross available energy,Wind,Austria,2010,2063.914
Gross available energy,Wind,Austria,2011,1936.196
Gross available energy,Wind,Austria,2012,2462.864
Gross available energy,Wind,Austria,2013,3152.433
Gross available energy,Wind,Austria,2014,3845.675
Gross available energy,Wind,Austria,2015,4840.321
Gross available energy,Wind,Austria,2016,5234.838
Gross available energy,Wind,Austria,2017,6571.511
Gross available energy,Wind,Austria,2018,6030.429
Gross available energy,Wind,Austria,2019,7450.076
Gross available energy,Wind,Austria,2020,6791.53
Gross available energy,Wind,Austria,2021,6740.042
Gross available energy,Wind,Austria,2022,7241.65
Gross available energy,Wind,Austria,2023,8036.705
Gross available energy,Wind,Austria,2024,9257.422
Gross available energy,Wind,Belgium,2005,227.0
Gross available energy,Wind,Belgium,2006,366.0
Gross available energy,Wind,Belgium,2007,491.0
Gross available energy,Wind,Belgium,2008,637.0
Gross available energy,Wind,Belgium,2009,996.0
Gross available energy,Wind,Belgium,2010,1295.9
Gross available energy,Wind,Belgium,2011,2318.5
Gross available energy,Wind,Belgium,2012,2759.3
Gross available energy,Wind,Belgium,2013,3665.0
Gross available energy,Wind,Belgium,2014,4615.3
Gross available energy,Wind,Belgium,2015,5574.0
Gross available energy,Wind,Belgium,2016,5419.5
Gross available energy,Wind,Belgium,2017,6520.7
Gross available energy,Wind,Belgium,2018,7574.1
Gross available energy,Wind,Belgium,2019,9755.4
Gross available energy,Wind,Belgium,2020,12818.6
Gross available energy,Wind,Belgium,2021,11997.6
Gross available energy,Wind,Belgium,2022,12352.6
Gross available energy,Wind,Belgium,2023,15443.9
Gross available energy,Wind,Belgium,2024,13824.5
Gross available energy,Wind,Bulgaria,2005,4.587
Gross available energy,Wind,Bulgaria,2006,20.047
Gross available energy,Wind,Bulgaria,2007,46.802
Gross available energy,Wind,Bulgaria,2008,121.758
Gross available energy,Wind,Bulgaria,2009,237.009
Gross available energy,Wind,Bulgaria,2010,681.369
Gross available energy,Wind,Bulgaria,2011,861.095
Gross available energy,Wind,Bulgaria,2012,1220.898
Gross available energy,Wind,Bulgaria,2013,1373.512
Gross available energy,Wind,Bulgaria,2014,1330.577
Gross available energy,Wind,Bulgaria,2015,1451.511
Gross available energy,Wind,Bulgaria,2016,1424.97
Gross available energy,Wind,Bulgaria,2017,1504.064
Gross available energy,Wind,Bulgaria,2018,1318.123
Gross available energy,Wind,Bulgaria,2019,1316.988
Gross available energy,Wind,Bulgaria,2020,1477.131
Gross available energy,Wind,Bulgaria,2021,1433.561
Gross available energy,Wind,Bulgaria,2022,1499.125
Gross available energy,Wind,Bulgaria,2023,1583.852
Gross available energy,Wind,Bulgaria,2024,1377.086
Gross available energy,Wind,Cyprus,2005,0.355
Gross available energy,Wind,Cyprus,2006,0.355
Gross available energy,Wind,Cyprus,2007,0.355
Gross available energy,Wind,Cyprus,2008,0.355
Gross available energy,Wind,Cyprus,2009,0.355
Gross available energy,Wind,Cyprus,2010,31.725
Gross available energy,Wind,Cyprus,2011,114.665
Gross available energy,Wind,Cyprus,2012,185.478
Gross available energy,Wind,Cyprus,2013,231.04
Gross available energy,Wind,Cyprus,2014,182.85
Gross available energy,Wind,Cyprus,2015,221.857
Gross available energy,Wind,Cyprus,2016,226.701
Gross available energy,Wind,Cyprus,2017,211.448
Gross available energy,Wind,Cyprus,2018,221.04
Gross available energy,Wind,Cyprus,2019,238.565
Gross available energy,Wind,Cyprus,2020,240.408
Gross available energy,Wind,Cyprus,2021,246.478
Gross available energy,Wind,Cyprus,2022,224.266
Gross available energy,Wind,Cyprus,2023,208.477
Gross available energy,Wind,Cyprus,2024,202.649
Gross available energy,Wind,Czechia,2005,21.28
Gross available energy,Wind,Czechia,2006,49.4
Gross available energy,Wind,Czechia,2007,125.1
Gross available energy,Wind,Czechia,2008,244.661
Gross available energy,Wind,Czechia,2009,288.067
Gross available energy,Wind,Czechia,2010,335.493
Gross available energy,Wind,Czechia,2011,397.003
Gross available energy,Wind,Czechia,2012,415.817
Gross available energy,Wind,Czechia,2013,480.519
Gross available energy,Wind,Czechia,2014,476.544
Gross available energy,Wind,Czechia,2015,572.612
Gross available energy,Wind,Czechia,2016,496.957
Gross available energy,Wind,Czechia,2017,591.038
Gross available energy,Wind,Czechia,2018,609.33
Gross available energy,Wind,Czechia,2019,700.014
Gross available energy,Wind,Czechia,2020,699.083
Gross available energy,Wind,Czechia,2021,601.534
Gross available energy,Wind,Czechia,2022,641.331
Gross available energy,Wind,Czechia,2023,701.641
Gross available energy,Wind,Czechia,2024,716.81
Gross available energy,Wind,Germany,2005,27774.0
Gross available energy,Wind,Germany,2006,31324.0
Gross available energy,Wind,Germany,2007,40507.0
Gross available energy,Wind,Germany,2008,41385.0
Gross available energy,Wind,Germany,2009,39420.0
Gross available energy,Wind,Germany,2010,38547.0
Gross available energy,Wind,Germany,2011,49858.0
Gross available energy,Wind,Germany,2012,51680.0
Gross available energy,Wind,Germany,2013,52737.0
Gross available energy,Wind,Germany,2014,58497.0
Gross available energy,Wind,Germany,2015,80624.0
Gross available energy,Wind,Germany,2016,79924.0
Gross available energy,Wind,Germany,2017,105693.0
Gross available energy,Wind,Germany,2018,109951.0
Gross available energy,Wind,Germany,2019,125894.0
Gross available energy,Wind,Germany,2020,132102.0
Gross available energy,Wind,Germany,2021,114169.0
Gross available energy,Wind,Germany,2022,124816.0
Gross available energy,Wind,Germany,2023,141764.0
Gross available energy,Wind,Germany,2024,138914.0
Gross available energy,Wind,Denmark,2005,6614.0
Gross available energy,Wind,Denmark,2006,6108.0
Gross available energy,Wind,Denmark,2007,7171.0
Gross available energy,Wind,Denmark,2008,6928.0
Gross available energy,Wind,Denmark,2009,6721.0
Gross available energy,Wind,Denmark,2010,7809.422
Gross available energy,Wind,Denmark,2011,9774.184
Gross available energy,Wind,Denmark,2012,10269.94
Gross available energy,Wind,Denmark,2013,11123.273
Gross available energy,Wind,Denmark,2014,13078.504
Gross available energy,Wind,Denmark,2015,14133.092
Gross available energy,Wind,Denmark,2016,12781.731
Gross available energy,Wind,Denmark,2017,14780.0
Gross available energy,Wind,Denmark,2018,13901.955
Gross available energy,Wind,Denmark,2019,16149.833
Gross available energy,Wind,Denmark,2020,16330.214
Gross available energy,Wind,Denmark,2021,16054.467
Gross available energy,Wind,Denmark,2022,19048.16
Gross available energy,Wind,Denmark,2023,19434.295
Gross available energy,Wind,Denmark,2024,20552.836
Gross available energy,Wind,Estonia,2005,54.0
Gross available energy,Wind,Estonia,2006,76.299
Gross available energy,Wind,Estonia,2007,90.783
Gross available energy,Wind,Estonia,2008,133.453
Gross available energy,Wind,Estonia,2009,195.553
Gross available energy,Wind,Estonia,2010,276.992
Gross available energy,Wind,Estonia,2011,368.659
Gross available energy,Wind,Estonia,2012,433.517
Gross available energy,Wind,Estonia,2013,529.039
Gross available energy,Wind,Estonia,2014,603.68
Gross available energy,Wind,Estonia,2015,715.0
Gross available energy,Wind,Estonia,2016,594.0
Gross available energy,Wind,Estonia,2017,723.0
Gross available energy,Wind,Estonia,2018,636.0
Gross available energy,Wind,Estonia,2019,687.0
Gross available energy,Wind,Estonia,2020,844.0
Gross available energy,Wind,Estonia,2021,733.0
Gross available energy,Wind,Estonia,2022,668.0
Gross available energy,Wind,Estonia,2023,683.0
Gross available energy,Wind,Estonia,2024,1166.079
Gross available energy,Wind,Greece,2005,1266.452
Gross available energy,Wind,Greece,2006,1699.353
Gross available energy,Wind,Greece,2007,1818.0
Gross available energy,Wind,Greece,2008,2242.0
Gross available energy,Wind,Greece,2009,2543.0
Gross available energy,Wind,Greece,2010,2713.937
Gross available energy,Wind,Greece,2011,3315.227
Gross available energy,Wind,Greece,2012,3850.157
Gross available energy,Wind,Greece,2013,4139.136
Gross available energy,Wind,Greece,2014,3688.575
Gross available energy,Wind,Greece,2015,4621.019
Gross available energy,Wind,Greece,2016,5145.896
Gross available energy,Wind,Greece,2017,5536.987
Gross available energy,Wind,Greece,2018,6300.259
Gross available energy,Wind,Greece,2019,7266.347
Gross available energy,Wind,Greece,2020,9310.104
Gross available energy,Wind,Greece,2021,10482.981
Gross available energy,Wind,Greece,2022,10883.25
Gross available energy,Wind,Greece,2023,11021.764
Gross available energy,Wind,Greece,2024,12136.202
Gross available energy,Wind,Spain,2005,21176.0
Gross available energy,Wind,Spain,2006,23297.0
Gross available energy,Wind,Spain,2007,27568.0
Gross available energy,Wind,Spain,2008,32946.0
Gross available energy,Wind,Spain,2009,38117.0
Gross available energy,Wind,Spain,2010,44271.0
Gross available energy,Wind,Spain,2011,42918.0
Gross available energy,Wind,Spain,2012,49472.0
Gross available energy,Wind,Spain,2013,55646.0
Gross available energy,Wind,Spain,2014,52013.0
Gross available energy,Wind,Spain,2015,49325.0
Gross available energy,Wind,Spain,2016,48905.0
Gross available energy,Wind,Spain,2017,49127.0
Gross available energy,Wind,Spain,2018,50896.0
Gross available energy,Wind,Spain,2019,55647.0
Gross available energy,Wind,Spain,2020,56444.0
Gross available energy,Wind,Spain,2021,62061.0
Gross available energy,Wind,Spain,2022,62784.0
Gross available energy,Wind,Spain,2023,64275.0
Gross available energy,Wind,Spain,2024,62089.787
Gross available energy,Wind,Finland,2005,169.942
Gross available energy,Wind,Finland,2006,155.641
Gross available energy,Wind,Finland,2007,188.408
Gross available energy,Wind,Finland,2008,260.52
Gross available energy,Wind,Finland,2009,276.624
Gross available energy,Wind,Finland,2010,294.317
Gross available energy,Wind,Finland,2011,481.393
Gross available energy,Wind,Finland,2012,494.323
Gross available energy,Wind,Finland,2013,773.692
Gross available energy,Wind,Finland,2014,1107.172
Gross available energy,Wind,Finland,2015,2327.359
