balance_type,energy_source,country,year,value_gwh
Gross available energy,Solid fossil fuels,Austria,2011,40500.988
Gross available energy,Solid fossil fuels,Austria,2012,37740.112
Gross available energy,Solid fossil fuels,Austria,2013,38574.699
Gross available energy,Solid fossil fuels,Austria,2014,35465.963
Gross available energy,Solid fossil fuels,Austria,2015,37509.084
Gross available energy,Solid fossil fuels,Austria,2016,35048.716
Gross available energy,Solid fossil fuels,Austria,2017,36155.089
Gross available energy,Solid fossil fuels,Austria,2018,31860.959
Gross available energy,Solid fossil fuels,Austria,2019,33553.374
Gross available energy,Solid fossil fuels,Austria,2020,28743.6
Gross available energy,Solid fossil fuels,Austria,2021,29721.264
Gross available energy,Solid fossil fuels,Austria,2022,28861.196
Gross available energy,Solid fossil fuels,Austria,2023,27944.581
Gross available energy,Solid fossil fuels,Austria,2024,27227.136
Gross available energy,Solid fossil fuels,Belgium,2005,60168.639
Gross available energy,Solid fossil fuels,Belgium,2006,57594.378
Gross available energy,Solid fossil fuels,Belgium,2007,51384.188
Gross available energy,Solid fossil fuels,Belgium,2008,53009.36
Gross available energy,Solid fossil fuels,Belgium,2009,36463.253
Gross available energy,Solid fossil fuels,Belgium,2010,44044.886
Gross available energy,Solid fossil fuels,Belgium,2011,40764.586
Gross available energy,Solid fossil fuels,Belgium,2012,37630.796
Gross available energy,Solid fossil fuels,Belgium,2013,41438.68
Gross available energy,Solid fossil fuels,Belgium,2014,40430.737
Gross available energy,Solid fossil fuels,Belgium,2015,39834.838
Gross available energy,Solid fossil fuels,Belgium,2016,36816.636
Gross available energy,Solid fossil fuels,Belgium,2017,35703.485
Gross available energy,Solid fossil fuels,Belgium,2018,35826.162
Gross available energy,Solid fossil fuels,Belgium,2019,35478.985
Gross available energy,Solid fossil fuels,Belgium,2020,27502.504
Gross available energy,Solid fossil fuels,Belgium,2021,30282.238
Gross available energy,Solid fossil fuels,Belgium,2022,31837.096
Gross available energy,Solid fossil fuels,Belgium,2023,27300.743
Gross available energy,Solid fossil fuels,Belgium,2024,30580.317
Gross available energy,Solid fossil fuels,Bulgaria,2005,80431.249
Gross available energy,Solid fossil fuels,Bulgaria,2006,81180.774
Gross available energy,Solid fossil fuels,Bulgaria,2007,91691.414
Gross available energy,Solid fossil fuels,Bulgaria,2008,87051.092
Gross available energy,Solid fossil fuels,Bulgaria,2009,74616.445
Gross available energy,Solid fossil fuels,Bulgaria,2010,80691.234
Gross available energy,Solid fossil fuels,Bulgaria,2011,94129.493
Gross available energy,Solid fossil fuels,Bulgaria,2012,80421.453
Gross available energy,Solid fossil fuels,Bulgaria,2013,69159.23
Gross available energy,Solid fossil fuels,Bulgaria,2014,73935.161
Gross available energy,Solid fossil fuels,Bulgaria,2015,76844.103
Gross available energy,Solid fossil fuels,Bulgaria,2016,66274.58
Gross available energy,Solid fossil fuels,Bulgaria,2017,71207.706
Gross available energy,Solid fossil fuels,Bulgaria,2018,63876.66
Gross available energy,Solid fossil fuels,Bulgaria,2019,59050.854
Gross available energy,Solid fossil fuels,Bulgaria,2020,48382.338
Gross available energy,Solid fossil fuels,Bulgaria,2021,61336.381
Gross available energy,Solid fossil fuels,Bulgaria,2022,73013.067
Gross available energy,Solid fossil fuels,Bulgaria,2023,43201.518
Gross available energy,Solid fossil fuels,Bulgaria,2024,35806.411
Gross available energy,Solid fossil fuels,Cyprus,2005,414.853
Gross available energy,Solid fossil fuels,Cyprus,2006,451.364
Gross available energy,Solid fossil fuels,Cyprus,2007,387.45
Gross available energy,Solid fossil fuels,Cyprus,2008,326.439
Gross available energy,Solid fossil fuels,Cyprus,2009,169.322
Gross available energy,Solid fossil fuels,Cyprus,2010,195.139
Gross available energy,Solid fossil fuels,Cyprus,2011,86.762
Gross available energy,Solid fossil fuels,Cyprus,2012,1.439
Gross available energy,Solid fossil fuels,Cyprus,2013,1.439
Gross available energy,Solid fossil fuels,Cyprus,2014,25.79
Gross available energy,Solid fossil fuels,Cyprus,2015,42.792
Gross available energy,Solid fossil fuels,Cyprus,2016,0.0
Gross available energy,Solid fossil fuels,Cyprus,2017,34.655
Gross available energy,Solid fossil fuels,Cyprus,2018,158.329
Gross available energy,Solid fossil fuels,Cyprus,2019,200.024
Gross available energy,Solid fossil fuels,Cyprus,2020,162.872
Gross available energy,Solid fossil fuels,Cyprus,2021,466.416
Gross available energy,Solid fossil fuels,Cyprus,2022,355.795
Gross available energy,Solid fossil fuels,Cyprus,2023,318.577
Gross available energy,Solid fossil fuels,Cyprus,2024,147.632
Gross available energy,Solid fossil fuels,Czechia,2005,235380.78
Gross available energy,Solid fossil fuels,Czechia,2006,243541.828
Gross available energy,Solid fossil fuels,Czechia,2007,247290.615
Gross available energy,Solid fossil fuels,Czechia,2008,228848.485
Gross available energy,Solid fossil fuels,Czechia,2009,204785.904
Gross available energy,Solid fossil fuels,Czechia,2010,219190.321
Gross available energy,Solid fossil fuels,Czechia,2011,212838.43
Gross available energy,Solid fossil fuels,Czechia,2012,201002.605
Gross available energy,Solid fossil fuels,Czechia,2013,200923.005
Gross available energy,Solid fossil fuels,Czechia,2014,185755.248
Gross available energy,Solid fossil fuels,Czechia,2015,190669.319
Gross available energy,Solid fossil fuels,Czechia,2016,192521.677
Gross available energy,Solid fossil fuels,Czechia,2017,184191.607
Gross available energy,Solid fossil fuels,Czechia,2018,183931.762
Gross available energy,Solid fossil fuels,Czechia,2019,165050.373
Gross available energy,Solid fossil fuels,Czechia,2020,143029.252
Gross available energy,Solid fossil fuels,Czechia,2021,150113.591
Gross available energy,Solid fossil fuels,Czechia,2022,156478.901
Gross available energy,Solid fossil fuels,Czechia,2023,124696.868
Gross available energy,Solid fossil fuels,Czechia,2024,111509.274
Gross available energy,Solid fossil fuels,Germany,2005,951816.254
Gross available energy,Solid fossil fuels,Germany,2006,1001874.282
Gross available energy,Solid fossil fuels,Germany,2007,1001448.724
Gross available energy,Solid fossil fuels,Germany,2008,931656.15
Gross available energy,Solid fossil fuels,Germany,2009,838192.684
Gross available energy,Solid fossil fuels,Germany,2010,919650.714
Gross available energy,Solid fossil fuels,Germany,2011,906743.078
Gross available energy,Solid fossil fuels,Germany,2012,929453.701
Gross available energy,Solid fossil fuels,Germany,2013,948555.903
Gross available energy,Solid fossil fuels,Germany,2014,925803.274
Gross available energy,Solid fossil fuels,Germany,2015,923593.35
Gross available energy,Solid fossil fuels,Germany,2016,897031.618
Gross available energy,Solid fossil fuels,Germany,2017,829317.828
Gross available energy,Solid fossil fuels,Germany,2018,811058.673
Gross available energy,Solid fossil fuels,Germany,2019,656688.359
Gross available energy,Solid fossil fuels,Germany,2020,519337.671
Gross available energy,Solid fossil fuels,Germany,2021,627036.7
Gross available energy,Solid fossil fuels,Germany,2022,646886.425
Gross available energy,Solid fossil fuels,Germany,2023,487943.487
Gross available energy,Solid fossil fuels,Germany,2024,439250.628
Gross available energy,Solid fossil fuels,Denmark,2005,43192.308
Gross available energy,Solid fossil fuels,Denmark,2006,63697.534
Gross available energy,Solid fossil fuels,Denmark,2007,54098.988
Gross available energy,Solid fossil fuels,Denmark,2008,46588.208
Gross available energy,Solid fossil fuels,Denmark,2009,46560.363
Gross available energy,Solid fossil fuels,Denmark,2010,44297.983
Gross available energy,Solid fossil fuels,Denmark,2011,37616.944
Gross available energy,Solid fossil fuels,Denmark,2012,28700.094
Gross available energy,Solid fossil fuels,Denmark,2013,36908.328
Gross available energy,Solid fossil fuels,Denmark,2014,29466.583
Gross available energy,Solid fossil fuels,Denmark,2015,21139.269
Gross available energy,Solid fossil fuels,Denmark,2016,23315.516
Gross available energy,Solid fossil fuels,Denmark,2017,17861.906
Gross available energy,Solid fossil fuels,Denmark,2018,18520.525
Gross available energy,Solid fossil fuels,Denmark,2019,11268.613
Gross available energy,Solid fossil fuels,Denmark,2020,9533.273
Gross available energy,Solid fossil fuels,Denmark,2021,13025.799
Gross available energy,Solid fossil fuels,Denmark,2022,11865.84
Gross available energy,Solid fossil fuels,Denmark,2023,7736.236
Gross available energy,Solid fossil fuels,Denmark,2024,5166.192
Gross available energy,Solid fossil fuels,Estonia,2005,129.51
Gross available energy,Solid fossil fuels,Estonia,2006,266.783
Gross available energy,Solid fossil fuels,Estonia,2007,663.967
Gross available energy,Solid fossil fuels,Estonia,2008,703.923
Gross available energy,Solid fossil fuels,Estonia,2009,513.867
Gross available energy,Solid fossil fuels,Estonia,2010,278.421
Gross available energy,Solid fossil fuels,Estonia,2011,338.184
Gross available energy,Solid fossil fuels,Estonia,2012,284.517
Gross available energy,Solid fossil fuels,Estonia,2013,325.556
Gross available energy,Solid fossil fuels,Estonia,2014,390.557
Gross available energy,Solid fossil fuels,Estonia,2015,155.375
Gross available energy,Solid fossil fuels,Estonia,2016,100.708
Gross available energy,Solid fossil fuels,Estonia,2017,142.917
Gross available energy,Solid fossil fuels,Estonia,2018,194.722
Gross available energy,Solid fossil fuels,Estonia,2019,164.321
Gross available energy,Solid fossil fuels,Estonia,2020,-31.698
Gross available energy,Solid fossil fuels,Estonia,2021,-104.478
Gross available energy,Solid fossil fuels,Estonia,2022,-52.842
Gross available energy,Solid fossil fuels,Estonia,2023,-4.786
Gross available energy,Solid fossil fuels,Estonia,2024,5.542
Gross available energy,Solid fossil fuels,Greece,2005,104117.431
Gross available energy,Solid fossil fuels,Greece,2006,98010.594
Gross available energy,Solid fossil fuels,Greece,2007,102762.544
Gross available energy,Solid fossil fuels,Greece,2008,96779.576
Gross available energy,Solid fossil fuels,Greece,2009,97985.735
Gross available energy,Solid fossil fuels,Greece,2010,91447.074
Gross available energy,Solid fossil fuels,Greece,2011,91724.183
Gross available energy,Solid fossil fuels,Greece,2012,94608.216
Gross available energy,Solid fossil fuels,Greece,2013,81189.074
Gross available energy,Solid fossil fuels,Greece,2014,77770.77
Gross available energy,Solid fossil fuels,Greece,2015,65202.124
Gross available energy,Solid fossil fuels,Greece,2016,50817.102
Gross available energy,Solid fossil fuels,Greece,2017,56017.469
Gross available energy,Solid fossil fuels,Greece,2018,53080.12
Gross available energy,Solid fossil fuels,Greece,2019,37170.504
Gross available energy,Solid fossil fuels,Greece,2020,21293.6
Gross available energy,Solid fossil fuels,Greece,2021,19898.021
Gross available energy,Solid fossil fuels,Greece,2022,18171.522
Gross available energy,Solid fossil fuels,Greece,2023,13712.914
Gross available energy,Solid fossil fuels,Greece,2024,9370.292
Gross available energy,Solid fossil fuels,Spain,2005,238608.311
Gross available energy,Solid fossil fuels,Spain,2006,208306.729
Gross available energy,Solid fossil fuels,Spain,2007,233070.911
Gross available energy,Solid fossil fuels,Spain,2008,157082.084
Gross available energy,Solid fossil fuels,Spain,2009,112406.597
Gross available energy,Solid fossil fuels,Spain,2010,84679.097
Gross available energy,Solid fossil fuels,Spain,2011,147888.755
Gross available energy,Solid fossil fuels,Spain,2012,180482.984
Gross available energy,Solid fossil fuels,Spain,2013,133137.021
Gross available energy,Solid fossil fuels,Spain,2014,134537.761
Gross available energy,Solid fossil fuels,Spain,2015,157972.563
Gross available energy,Solid fossil fuels,Spain,2016,126022.758
Gross available energy,Solid fossil fuels,Spain,2017,150118.819
Gross available energy,Solid fossil fuels,Spain,2018,133999.683
Gross available energy,Solid fossil fuels,Spain,2019,58984.402
Gross available energy,Solid fossil fuels,Spain,2020,36051.186
Gross available energy,Solid fossil fuels,Spain,2021,37314.299
Gross available energy,Solid fossil fuels,Spain,2022,41929.01
Gross available energy,Solid fossil fuels,Spain,2023,32194.524
Gross available energy,Solid fossil fuels,Spain,2024,28726.387
Gross available energy,Solid fossil fuels,Finland,2005,37936.506
Gross available energy,Solid fossil fuels,Finland,2006,59231.139
Gross available energy,Solid fossil fuels,Finland,2007,55240.839
Gross available energy,Solid fossil fuels,Finland,2008,39154.703
Gross available energy,Solid fossil fuels,Finland,2009,41121.363
Gross available energy,Solid fossil fuels,Finland,2010,53344.284
Gross available energy,Solid fossil fuels,Finland,2011,45918.51
Gross available energy,Solid fossil fuels,Finland,2012,34831.721
Gross available energy,Solid fossil fuels,Finland,2013,44052.14
Gross available energy,Solid fossil fuels,Finland,2014,35711.379
Gross available energy,Solid fossil fuels,Finland,2015,31814.148
Gross available energy,Solid fossil fuels,Finland,2016,34379.543
Gross available energy,Solid fossil fuels,Finland,2017,32984.604
Gross available energy,Solid fossil fuels,Finland,2018,31813.174
Gross available energy,Solid fossil fuels,Finland,2019,24755.268
Gross available energy,Solid fossil fuels,Finland,2020,21383.191
Gross available energy,Solid fossil fuels,Finland,2021,24144.182
Gross available energy,Solid fossil fuels,Finland,2022,25039.323
Gross available energy,Solid fossil fuels,Finland,2023,19945.704
Gross available energy,Solid fossil fuels,Finland,2024,16019.197
Gross available energy,Solid fossil fuels,France,2005,164620.278
Gross available energy,Solid fossil fuels,France,2006,151827.222
Gross available energy,Solid fossil fuels,France,2007,156947.5
Gross available energy,Solid fossil fuels,France,2008,148411.111
Gross available energy,Solid fossil fuels,France,2009,129288.611
Gross available energy,Solid fossil fuels,France,2010,139119.444
Gross available energy,Solid fossil fuels,France,2011,131177.828
Gross available energy,Solid fossil fuels,France,2012,145685.346
Gross available energy,Solid fossil fuels,France,2013,154036.629
Gross available energy,Solid fossil fuels,France,2014,114504.883
Gross available energy,Solid fossil fuels,France,2015,108470.04
Gross available energy,Solid fossil fuels,France,2016,105968.36
Gross available energy,Solid fossil fuels,France,2017,115387.063
Gross available energy,Solid fossil fuels,France,2018,106206.598
Gross available energy,Solid fossil fuels,France,2019,85231.388
Gross available energy,Solid fossil fuels,France,2020,61626.136
Gross available energy,Solid fossil fuels,France,2021,98472.618
Gross available energy,Solid fossil fuels,France,2022,86770.439
Gross available energy,Solid fossil fuels,France,2023,69769.455
Gross available energy,Solid fossil fuels,France,2024,62302.644
Gross available energy,Solid fossil fuels,Croatia,2005,7950.154
Gross available energy,Solid fossil fuels,Croatia,2006,7380.738
Gross available energy,Solid fossil fuels,Croatia,2007,8015.021
Gross available energy,Solid fossil fuels,Croatia,2008,8247.308
Gross available energy,Solid fossil fuels,Croatia,2009,5891.389
Gross available energy,Solid fossil fuels,Croatia,2010,7936.905
Gross available energy,Solid fossil fuels,Croatia,2011,8174.092
Gross available energy,Solid fossil fuels,Croatia,2012,7344.987
Gross available energy,Solid fossil fuels,Croatia,2013,7847.507
Gross available energy,Solid fossil fuels,Croatia,2014,7521.744
Gross available energy,Solid fossil fuels,Croatia,2015,7040.362
Gross available energy,Solid fossil fuels,Croatia,2016,7572.888
Gross available energy,Solid fossil fuels,Croatia,2017,4562.851
Gross available energy,Solid fossil fuels,Croatia,2018,4260.713
Gross available energy,Solid fossil fuels,Croatia,2019,4866.355
Gross available energy,Solid fossil fuels,Croatia,2020,4200.654
Gross available energy,Solid fossil fuels,Croatia,2021,4830.347
Gross available energy,Solid fossil fuels,Croatia,2022,4727.461
Gross available energy,Solid fossil fuels,Croatia,2023,4019.561
Gross available energy,Solid fossil fuels,Croatia,2024,2727.5
Gross available energy,Solid fossil fuels,Hungary,2005,35705.708
Gross available energy,Solid fossil fuels,Hungary,2006,35772.953
Gross available energy,Solid fossil fuels,Hungary,2007,36384.889
Gross available energy,Solid fossil fuels,Hungary,2008,35331.799
Gross available energy,Solid fossil fuels,Hungary,2009,29769.222
Gross available energy,Solid fossil fuels,Hungary,2010,31439.553
Gross available energy,Solid fossil fuels,Hungary,2011,31499.002
Gross available energy,Solid fossil fuels,Hungary,2012,30287.744
Gross available energy,Solid fossil fuels,Hungary,2013,26353.432
Gross available energy,Solid fossil fuels,Hungary,2014,25688.193
Gross available energy,Solid fossil fuels,Hungary,2015,27439.66
Gross available energy,Solid fossil fuels,Hungary,2016,25460.489
Gross available energy,Solid fossil fuels,Hungary,2017,25993.399
Gross available energy,Solid fossil fuels,Hungary,2018,24811.681
Gross available energy,Solid fossil fuels,Hungary,2019,21274.78
Gross available energy,Solid fossil fuels,Hungary,2020,19573.342
Gross available energy,Solid fossil fuels,Hungary,2021,15955.196
Gross available energy,Solid fossil fuels,Hungary,2022,14444.035
Gross available energy,Solid fossil fuels,Hungary,2023,10433.083
Gross available energy,Solid fossil fuels,Hungary,2024,8648.564
Gross available energy,Solid fossil fuels,Ireland,2005,21888.11
Gross available energy,Solid fossil fuels,Ireland,2006,18971.537
Gross available energy,Solid fossil fuels,Ireland,2007,18601.835
Gross available energy,Solid fossil fuels,Ireland,2008,16399.119
Gross available energy,Solid fossil fuels,Ireland,2009,13326.173
Gross available energy,Solid fossil fuels,Ireland,2010,14348.479
Gross available energy,Solid fossil fuels,Ireland,2011,14234.671
Gross available energy,Solid fossil fuels,Ireland,2012,17277.374
Gross available energy,Solid fossil fuels,Ireland,2013,15202.072
Gross available energy,Solid fossil fuels,Ireland,2014,14529.307
Gross available energy,Solid fossil fuels,Ireland,2015,17050.428
Gross available energy,Solid fossil fuels,Ireland,2016,16861.86
Gross available energy,Solid fossil fuels,Ireland,2017,13337.22
Gross available energy,Solid fossil fuels,Ireland,2018,9167.942
Gross available energy,Solid fossil fuels,Ireland,2019,4507.588
Gross available energy,Solid fossil fuels,Ireland,2020,5209.01
Gross available energy,Solid fossil fuels,Ireland,2021,10633.204
Gross available energy,Solid fossil fuels,Ireland,2022,8457.579
Gross available energy,Solid fossil fuels,Ireland,2023,5103.51
Gross available energy,Solid fossil fuels,Ireland,2024,3359.459
Gross available energy,Solid fossil fuels,Italy,2005,191533.537
Gross available energy,Solid fossil fuels,Italy,2006,193911.251
Gross available energy,Solid fossil fuels,Italy,2007,189892.568
Gross available energy,Solid fossil fuels,Italy,2008,183735.55
Gross available energy,Solid fossil fuels,Italy,2009,143843.744
Gross available energy,Solid fossil fuels,Italy,2010,159028.402
Gross available energy,Solid fossil fuels,Italy,2011,178303.879
Gross available energy,Solid fossil fuels,Italy,2012,182761.28
Gross available energy,Solid fossil fuels,Italy,2013,157425.781
Gross available energy,Solid fossil fuels,Italy,2014,151874.176
Gross available energy,Solid fossil fuels,Italy,2015,143045.278
Gross available energy,Solid fossil fuels,Italy,2016,127732.32
Gross available energy,Solid fossil fuels,Italy,2017,108645.096
Gross available energy,Solid fossil fuels,Italy,2018,99298.817
Gross available energy,Solid fossil fuels,Italy,2019,75366.699
Gross available energy,Solid fossil fuels,Italy,2020,59249.607
Gross available energy,Solid fossil fuels,Italy,2021,64403.831
Gross available energy,Solid fossil fuels,Italy,2022,86184.514
Gross available energy,Solid fossil fuels,Italy,2023,56014.673
Gross available energy,Solid fossil fuels,Italy,2024,26784.201
Gross available energy,Solid fossil fuels,Lithuania,2005,1951.222
Gross available energy,Solid fossil fuels,Lithuania,2006,2709.788
Gross available energy,Solid fossil fuels,Lithuania,2007,2586.336
Gross available energy,Solid fossil fuels,Lithuania,2008,2203.278
Gross available energy,Solid fossil fuels,Lithuania,2009,1683.563
Gross available energy,Solid fossil fuels,Lithuania,2010,2116.668
Gross available energy,Solid fossil fuels,Lithuania,2011,2447.067
Gross available energy,Solid fossil fuels,Lithuania,2012,2327.95
Gross available energy,Solid fossil fuels,Lithuania,2013,2640.785
Gross available energy,Solid fossil fuels,Lithuania,2014,2278.707
Gross available energy,Solid fossil fuels,Lithuania,2015,1864.206
Gross available energy,Solid fossil fuels,Lithuania,2016,1853.063
Gross available energy,Solid fossil fuels,Lithuania,2017,1898.121
Gross available energy,Solid fossil fuels,Lithuania,2018,2010.97
Gross available energy,Solid fossil fuels,Lithuania,2019,1969.737
Gross available energy,Solid fossil fuels,Lithuania,2020,1565.296
Gross available energy,Solid fossil fuels,Lithuania,2021,1862.104
Gross available energy,Solid fossil fuels,Lithuania,2022,1836.25
Gross available energy,Solid fossil fuels,Lithuania,2023,1155.671
Gross available energy,Solid fossil fuels,Lithuania,2024,1019.283
Gross available energy,Solid fossil fuels,Luxembourg,2005,902.469
Gross available energy,Solid fossil fuels,Luxembourg,2006,1076.891
Gross available energy,Solid fossil fuels,Luxembourg,2007,911.215
Gross available energy,Solid fossil fuels,Luxembourg,2008,871.27
Gross available energy,Solid fossil fuels,Luxembourg,2009,778.142
Gross available energy,Solid fossil fuels,Luxembourg,2010,762.646
Gross available energy,Solid fossil fuels,Luxembourg,2011,687.658
Gross available energy,Solid fossil fuels,Luxembourg,2012,637.605
Gross available energy,Solid fossil fuels,Luxembourg,2013,611.301
Gross available energy,Solid fossil fuels,Luxembourg,2014,605.78
Gross available energy,Solid fossil fuels,Luxembourg,2015,572.367
Gross available energy,Solid fossil fuels,Luxembourg,2016,592.313
Gross available energy,Solid fossil fuels,Luxembourg,2017,547.956
Gross available energy,Solid fossil fuels,Luxembourg,2018,485.669
Gross available energy,Solid fossil fuels,Luxembourg,2019,532.157
Gross available energy,Solid fossil fuels,Luxembourg,2020,440.263
Gross available energy,Solid fossil fuels,Luxembourg,2021,457.816
Gross available energy,Solid fossil fuels,Luxembourg,2022,472.229
Gross available energy,Solid fossil fuels,Luxembourg,2023,264.919
Gross available energy,Solid fossil fuels,Luxembourg,2024,229.81
Gross available energy,Solid fossil fuels,Latvia,2005,926.092
Gross available energy,Solid fossil fuels,Latvia,2006,991.483
Gross available energy,Solid fossil fuels,Latvia,2007,1209.667
Gross available energy,Solid fossil fuels,Latvia,2008,1217.108
Gross available energy,Solid fossil fuels,Latvia,2009,984.042
Gross available energy,Solid fossil fuels,Latvia,2010,1238.642
Gross available energy,Solid fossil fuels,Latvia,2011,1275.058
Gross available energy,Solid fossil fuels,Latvia,2012,1058.044
Gross available energy,Solid fossil fuels,Latvia,2013,824.504
Gross available energy,Solid fossil fuels,Latvia,2014,684.59
Gross available energy,Solid fossil fuels,Latvia,2015,537.975
Gross available energy,Solid fossil fuels,Latvia,2016,468.843
Gross available energy,Solid fossil fuels,Latvia,2017,469.683
Gross available energy,Solid fossil fuels,Latvia,2018,526.065
Gross available energy,Solid fossil fuels,Latvia,2019,456.838
Gross available energy,Solid fossil fuels,Latvia,2020,267.09
Gross available energy,Solid fossil fuels,Latvia,2021,199.636
Gross available energy,Solid fossil fuels,Latvia,2022,130.575
Gross available energy,Solid fossil fuels,Latvia,2023,130.214
Gross available energy,Solid fossil fuels,Latvia,2024,95.553
Gross available energy,Solid fossil fuels,Malta,2005,0.0
Gross available energy,Solid fossil fuels,Malta,2006,0.0
Gross available energy,Solid fossil fuels,Malta,2007,0.0
Gross available energy,Solid fossil fuels,Malta,2008,0.0
Gross available energy,Solid fossil fuels,Malta,2009,0.0
Gross available energy,Solid fossil fuels,Malta,2010,0.0
Gross available energy,Solid fossil fuels,Malta,2011,0.0
Gross available energy,Solid fossil fuels,Malta,2012,0.0
Gross available energy,Solid fossil fuels,Malta,2013,0.0
Gross available energy,Solid fossil fuels,Malta,2014,0.0
Gross available energy,Solid fossil fuels,Malta,2015,0.0
Gross available energy,Solid fossil fuels,Malta,2016,0.0
Gross available energy,Solid fossil fuels,Malta,2017,0.0
Gross available energy,Solid fossil fuels,Malta,2018,0.0
Gross available energy,Solid fossil fuels,Malta,2019,0.0
Gross available energy,Solid fossil fuels,Malta,2020,0.0
Gross available energy,Solid fossil fuels,Malta,2021,0.0
Gross available energy,Solid fossil fuels,Malta,2022,0.0
Gross available energy,Solid fossil fuels,Malta,2023,0.0
Gross available energy,Solid fossil fuels,Malta,2024,0.0
Gross available energy,Solid fossil fuels,Netherlands,2005,94133.461
Gross available energy,Solid fossil fuels,Netherlands,2006,91685.236
Gross available energy,Solid fossil fuels,Netherlands,2007,97805.847
Gross available energy,Solid fossil fuels,Netherlands,2008,92735.996
Gross available energy,Solid fossil fuels,Netherlands,2009,86781.549
Gross available energy,Solid fossil fuels,Netherlands,2010,87704.351
Gross available energy,Solid fossil fuels,Netherlands,2011,86519.719
Gross available energy,Solid fossil fuels,Netherlands,2012,94802.002
Gross available energy,Solid fossil fuels,Netherlands,2013,94484.145
Gross available energy,Solid fossil fuels,Netherlands,2014,104748.989
Gross available energy,Solid fossil fuels,Netherlands,2015,128963.936
Gross available energy,Solid fossil fuels,Netherlands,2016,119510.096
Gross available energy,Solid fossil fuels,Netherlands,2017,107144.557
Gross available energy,Solid fossil fuels,Netherlands,2018,96091.794
Gross available energy,Solid fossil fuels,Netherlands,2019,74707.481
Gross available energy,Solid fossil fuels,Netherlands,2020,47785.078
Gross available energy,Solid fossil fuels,Netherlands,2021,65091.112
Gross available energy,Solid fossil fuels,Netherlands,2022,64257.603
Gross available energy,Solid fossil fuels,Netherlands,2023,43998.431
Gross available energy,Solid fossil fuels,Netherlands,2024,47850.24
Gross available energy,Solid fossil fuels,Poland,2005,635655.765
Gross available energy,Solid fossil fuels,Poland,2006,665554.874
Gross available energy,Solid fossil fuels,Poland,2007,648766.148
Gross available energy,Solid fossil fuels,Poland,2008,637170.565
Gross available energy,Solid fossil fuels,Poland,2009,595137.454
Gross available energy,Solid fossil fuels,Poland,2010,642234.396
Gross available energy,Solid fossil fuels,Poland,2011,635450.684
Gross available energy,Solid fossil fuels,Poland,2012,584544.204
Gross available energy,Solid fossil fuels,Poland,2013,618605.988
Gross available energy,Solid fossil fuels,Poland,2014,573043.206
Gross available energy,Solid fossil fuels,Poland,2015,562598.507
Gross available energy,Solid fossil fuels,Poland,2016,576113.505
Gross available energy,Solid fossil fuels,Poland,2017,577683.39
Gross available energy,Solid fossil fuels,Poland,2018,572778.42
Gross available energy,Solid fossil fuels,Poland,2019,509869.725
Gross available energy,Solid fossil fuels,Poland,2020,475838.038
Gross available energy,Solid fossil fuels,Poland,2021,533979.883
Gross available energy,Solid fossil fuels,Poland,2022,490153.472
Gross available energy,Solid fossil fuels,Poland,2023,395861.441
Gross available energy,Solid fossil fuels,Poland,2024,372247.241
Gross available energy,Solid fossil fuels,Portugal,2005,38949.662
Gross available energy,Solid fossil fuels,Portugal,2006,38484.687
Gross available energy,Solid fossil fuels,Portugal,2007,33576.263
Gross available energy,Solid fossil fuels,Portugal,2008,29374.551
Gross available energy,Solid fossil fuels,Portugal,2009,33275.24
Gross available energy,Solid fossil fuels,Portugal,2010,19278.166
Gross available energy,Solid fossil fuels,Portugal,2011,25683.515
Gross available energy,Solid fossil fuels,Portugal,2012,34126.501
Gross available energy,Solid fossil fuels,Portugal,2013,30821.371
Gross available energy,Solid fossil fuels,Portugal,2014,31172.993
Gross available energy,Solid fossil fuels,Portugal,2015,37893.829
Gross available energy,Solid fossil fuels,Portugal,2016,33104.183
Gross available energy,Solid fossil fuels,Portugal,2017,37531.736
Gross available energy,Solid fossil fuels,Portugal,2018,31356.869
Gross available energy,Solid fossil fuels,Portugal,2019,14515.93
Gross available energy,Solid fossil fuels,Portugal,2020,6579.493
Gross available energy,Solid fossil fuels,Portugal,2021,2274.801
Gross available energy,Solid fossil fuels,Portugal,2022,79.041
Gross available energy,Solid fossil fuels,Portugal,2023,60.594
Gross available energy,Solid fossil fuels,Portugal,2024,74.579
Gross available energy,Solid fossil fuels,Romania,2005,101805.525
Gross available energy,Solid fossil fuels,Romania,2006,110247.414
Gross available energy,Solid fossil fuels,Romania,2007,117365.409
Gross available energy,Solid fossil fuels,Romania,2008,111152.63
Gross available energy,Solid fossil fuels,Romania,2009,87451.866
Gross available energy,Solid fossil fuels,Romania,2010,80807.479
Gross available energy,Solid fossil fuels,Romania,2011,94117.445
Gross available energy,Solid fossil fuels,Romania,2012,87922.978
Gross available energy,Solid fossil fuels,Romania,2013,66387.617
Gross available energy,Solid fossil fuels,Romania,2014,66611.066
Gross available energy,Solid fossil fuels,Romania,2015,68526.655
Gross available energy,Solid fossil fuels,Romania,2016,61382.356
Gross available energy,Solid fossil fuels,Romania,2017,62670.185
Gross available energy,Solid fossil fuels,Romania,2018,58696.066
Gross available energy,Solid fossil fuels,Romania,2019,56910.63
Gross available energy,Solid fossil fuels,Romania,2020,40494.786
Gross available energy,Solid fossil fuels,Romania,2021,47038.455
Gross available energy,Solid fossil fuels,Romania,2022,40860.775
